78699.22809390501,96:53:30:17:1f:2f,DIRECT-2f-HP M402 LaserJet,-63,78697760978
78699.22809390501,00:1f:45:64:71:62,SFUNET-SECURE,-70,78697761001
78699.22809390501,00:1f:45:64:71:61,eduroam,-70,78697761007
78699.22809390501,00:1f:45:64:71:6a,SFUNET-SECURE,-70,78697761036
78699.22809390501,00:1f:45:64:71:60,SFUNET,-70,78697761011
78699.22809390501,00:1f:45:64:5d:12,SFUNET-SECURE,-71,78697760982
78699.22809390501,00:1f:45:64:5d:10,SFUNET,-72,78697761016
78699.22809390501,00:1f:45:6c:93:38,SFUNET,-72,78697761025
78699.22809390501,00:1f:45:64:5a:7a,SFUNET-SECURE,-73,78697761057
78699.22809390501,00:1f:45:64:5d:11,eduroam,-73,78697761021
78699.22809390501,00:1f:45:64:5e:c9,eduroam,-73,78697761030
78699.329212447,ac:3f:a4:65:a6:b8,THETAXS00120529.OSC,-35,78697760945
78699.329212447,00:1f:45:6c:93:30,SFUNET,-62,78697760959
78699.329212447,00:1f:45:6c:93:32,SFUNET-SECURE,-63,78697760967
78699.329212447,00:1f:45:6c:93:31,eduroam,-63,78697760972
78699.329212447,96:53:30:17:1f:2f,DIRECT-2f-HP M402 LaserJet,-63,78697760978
78699.329212447,00:1f:45:64:71:62,SFUNET-SECURE,-70,78697761001
78699.329212447,00:1f:45:64:71:61,eduroam,-70,78697761007
78699.329212447,00:1f:45:64:71:6a,SFUNET-SECURE,-70,78697761036
78699.329212447,00:1f:45:64:71:60,SFUNET,-70,78697761011
78699.329212447,00:1f:45:64:5d:12,SFUNET-SECURE,-71,78697760982
78699.329212447,00:1f:45:64:5d:10,SFUNET,-72,78697761016
78699.329212447,00:1f:45:6c:93:38,SFUNET,-72,78697761025
78699.329212447,00:1f:45:64:5a:7a,SFUNET-SECURE,-73,78697761057
78699.329212447,00:1f:45:64:5d:11,eduroam,-73,78697761021
78699.329212447,00:1f:45:64:5e:c9,eduroam,-73,78697761030
78699.429711093,ac:3f:a4:65:a6:b8,THETAXS00120529.OSC,-35,78697760945
78699.429711093,00:1f:45:6c:93:30,SFUNET,-62,78697760959
78699.429711093,00:1f:45:6c:93:32,SFUNET-SECURE,-63,78697760967
78699.429711093,00:1f:45:6c:93:31,eduroam,-63,78697760972
78699.429711093,96:53:30:17:1f:2f,DIRECT-2f-HP M402 LaserJet,-63,78697760978
78699.429711093,00:1f:45:64:71:62,SFUNET-SECURE,-70,78697761001
78699.429711093,00:1f:45:64:71:61,eduroam,-70,78697761007
78699.429711093,00:1f:45:64:71:6a,SFUNET-SECURE,-70,78697761036
78699.429711093,00:1f:45:64:71:60,SFUNET,-70,78697761011
78699.429711093,00:1f:45:64:5d:12,SFUNET-SECURE,-71,78697760982
78699.429711093,00:1f:45:64:5d:10,SFUNET,-72,78697761016
78699.429711093,00:1f:45:6c:93:38,SFUNET,-72,78697761025
78699.429711093,00:1f:45:64:5a:7a,SFUNET-SECURE,-73,78697761057
78699.429711093,00:1f:45:64:5d:11,eduroam,-73,78697761021
78699.429711093,00:1f:45:64:5e:c9,eduroam,-73,78697761030
78699.52785453001,ac:3f:a4:65:a6:b8,THETAXS00120529.OSC,-35,78697760945
78699.52785453001,00:1f:45:6c:93:30,SFUNET,-62,78697760959
78699.52785453001,00:1f:45:6c:93:32,SFUNET-SECURE,-63,78697760967
78699.52785453001,00:1f:45:6c:93:31,eduroam,-63,78697760972
78699.52785453001,96:53:30:17:1f:2f,DIRECT-2f-HP M402 LaserJet,-63,78697760978
78699.52785453001,00:1f:45:64:71:62,SFUNET-SECURE,-70,78697761001
78699.52785453001,00:1f:45:64:71:61,eduroam,-70,78697761007
78699.52785453001,00:1f:45:64:71:6a,SFUNET-SECURE,-70,78697761036
78699.52785453001,00:1f:45:64:71:60,SFUNET,-70,78697761011
78699.52785453001,00:1f:45:64:5d:12,SFUNET-SECURE,-71,78697760982
78699.52785453001,00:1f:45:64:5d:10,SFUNET,-72,78697761016
78699.52785453001,00:1f:45:6c:93:38,SFUNET,-72,78697761025
78699.52785453001,00:1f:45:64:5a:7a,SFUNET-SECURE,-73,78697761057
78699.52785453001,00:1f:45:64:5d:11,eduroam,-73,78697761021
78699.52785453001,00:1f:45:64:5e:c9,eduroam,-73,78697761030
78699.627759843,ac:3f:a4:65:a6:b8,THETAXS00120529.OSC,-35,78697760945
78699.627759843,00:1f:45:6c:93:30,SFUNET,-62,78697760959
78699.627759843,00:1f:45:6c:93:32,SFUNET-SECURE,-63,78697760967
78699.627759843,00:1f:45:6c:93:31,eduroam,-63,78697760972
78699.627759843,96:53:30:17:1f:2f,DIRECT-2f-HP M402 LaserJet,-63,78697760978
78699.627759843,00:1f:45:64:71:62,SFUNET-SECURE,-70,78697761001
78699.627759843,00:1f:45:64:71:61,eduroam,-70,78697761007
78699.627759843,00:1f:45:64:71:6a,SFUNET-SECURE,-70,78697761036
78699.627759843,00:1f:45:64:71:60,SFUNET,-70,78697761011
78699.627759843,00:1f:45:64:5d:12,SFUNET-SECURE,-71,78697760982
78699.627759843,00:1f:45:64:5d:10,SFUNET,-72,78697761016
78699.627759843,00:1f:45:6c:93:38,SFUNET,-72,78697761025
78699.627759843,00:1f:45:64:5a:7a,SFUNET-SECURE,-73,78697761057
78699.627759843,00:1f:45:64:5d:11,eduroam,-73,78697761021
78699.627759843,00:1f:45:64:5e:c9,eduroam,-73,78697761030
78699.727592811,ac:3f:a4:65:a6:b8,THETAXS00120529.OSC,-35,78697760945
78699.727592811,00:1f:45:6c:93:30,SFUNET,-62,78697760959
78699.727592811,00:1f:45:6c:93:32,SFUNET-SECURE,-63,78697760967
78699.727592811,00:1f:45:6c:93:31,eduroam,-63,78697760972
78699.727592811,96:53:30:17:1f:2f,DIRECT-2f-HP M402 LaserJet,-63,78697760978
78699.727592811,00:1f:45:64:71:62,SFUNET-SECURE,-70,78697761001
78699.727592811,00:1f:45:64:71:61,eduroam,-70,78697761007
78699.727592811,00:1f:45:64:71:6a,SFUNET-SECURE,-70,78697761036
78699.727592811,00:1f:45:64:71:60,SFUNET,-70,78697761011
78699.727592811,00:1f:45:64:5d:12,SFUNET-SECURE,-71,78697760982
78699.727592811,00:1f:45:64:5d:10,SFUNET,-72,78697761016
78699.727592811,00:1f:45:6c:93:38,SFUNET,-72,78697761025
78699.727592811,00:1f:45:64:5a:7a,SFUNET-SECURE,-73,78697761057
78699.727592811,00:1f:45:64:5d:11,eduroam,-73,78697761021
78699.727592811,00:1f:45:64:5e:c9,eduroam,-73,78697761030
78699.82829942601,ac:3f:a4:65:a6:b8,THETAXS00120529.OSC,-35,78697760945
78699.82829942601,00:1f:45:6c:93:30,SFUNET,-62,78697760959
78699.82829942601,00:1f:45:6c:93:32,SFUNET-SECURE,-63,78697760967
78699.82829942601,00:1f:45:6c:93:31,eduroam,-63,78697760972
78699.82829942601,96:53:30:17:1f:2f,DIRECT-2f-HP M402 LaserJet,-63,78697760978
