78341.46111416101,977.8504638671875,0.0,0.0
78341.498589747,976.136474609375,0.0,0.0
78341.537713283,976.136474609375,0.0,0.0
78341.575188869,976.136474609375,0.0,0.0
78341.613641017,976.136474609375,0.0,0.0
78341.652062648,976.136474609375,0.0,0.0
78341.690026515,974.8470458984375,0.0,0.0
78341.72924160301,974.8470458984375,0.0,0.0
78341.76744961101,974.8470458984375,0.0,0.0
78341.805932277,974.8470458984375,0.0,0.0
78341.84432339,973.883544921875,0.0,0.0
78341.88323330201,973.883544921875,0.0,0.0
78341.921258204,973.883544921875,0.0,0.0
78341.95967983501,973.883544921875,0.0,0.0
78341.99816250101,973.15869140625,0.0,0.0
78342.03661465,973.15869140625,0.0,0.0
78342.07549404401,973.15869140625,0.0,0.0
78342.11351894701,973.15869140625,0.0,0.0
78342.15197109501,972.6097412109375,0.0,0.0
78342.18996548,972.6097412109375,0.0,0.0
78342.229119533,972.6097412109375,0.0,0.0
78342.267846339,972.6097412109375,0.0,0.0
78342.305749171,972.2001953125,0.0,0.0
78342.344231837,972.2001953125,0.0,0.0
78342.38268398601,972.2001953125,0.0,0.0
78342.421136134,972.2001953125,0.0,0.0
78342.460168117,971.8909301757812,0.0,0.0
78342.498040431,971.8909301757812,0.0,0.0
78342.536492579,971.8909301757812,0.0,0.0
78342.57494472801,971.8909301757812,0.0,0.0
78342.61339687601,971.663330078125,0.0,0.0
78342.65245937601,971.663330078125,0.0,0.0
78342.689477199,971.663330078125,0.0,0.0
78342.728997462,971.663330078125,0.0,0.0
78342.76744961101,971.663330078125,0.0,0.0
78342.80571865401,971.4901123046875,0.0,0.0
78342.84478115401,971.4901123046875,0.0,0.0
78342.882531398,971.4901123046875,0.0,0.0
78342.921014064,971.4901123046875,0.0,0.0
78342.959588283,971.3544921875,0.0,0.0
78342.998009913,971.3544921875,0.0,0.0
78343.037072413,971.3544921875,0.0,0.0
78343.074822658,971.3544921875,0.0,0.0
78343.113274806,971.2512817382812,0.0,0.0
78343.151726954,971.2512817382812,0.0,0.0
78343.18920254,971.2512817382812,0.0,0.0
78343.229668849,971.2512817382812,0.0,0.0
78343.267297023,971.1766357421875,0.0,0.0
78343.305505031,971.1766357421875,0.0,0.0
78343.34398769701,971.1766357421875,0.0,0.0
78343.382622951,971.1766357421875,0.0,0.0
78343.421685451,971.1255493164062,0.0,0.0
78343.459344142,971.1255493164062,0.0,0.0
78343.498009913,971.1255493164062,0.0,0.0
78343.536248439,971.1255493164062,0.0,0.0
78343.574975245,971.0846557617188,0.0,0.0
78343.61400722801,971.0846557617188,0.0,0.0
78343.651604884,971.0846557617188,0.0,0.0
78343.68935512801,971.0846557617188,0.0,0.0
78343.72875332201,971.0846557617188,0.0,0.0
78343.76751064601,971.060791015625,0.0,0.0
78343.80629848801,971.060791015625,0.0,0.0
78343.84386562601,971.060791015625,0.0,0.0
78343.882317775,971.060791015625,0.0,0.0
78343.920739406,971.0355224609375,0.0,0.0
78343.959557765,971.0355224609375,0.0,0.0
78343.998711818,971.0355224609375,0.0,0.0
78344.036126369,971.0355224609375,0.0,0.0
78344.074578517,971.025146484375,0.0,0.0
78344.113030665,971.025146484375,0.0,0.0
78344.151879542,971.025146484375,0.0,0.0
78344.188653224,971.025146484375,0.0,0.0
78344.22863125101,971.008056640625,0.0,0.0
78344.2670834,971.008056640625,0.0,0.0
78344.305291408,971.008056640625,0.0,0.0
78344.344140285,971.008056640625,0.0,0.0
78344.382226222,970.9995727539062,0.0,0.0
78344.42064785301,970.9995727539062,0.0,0.0
78344.45910000101,970.9995727539062,0.0,0.0
78344.49799198001,970.9995727539062,0.0,0.0
78344.53650516401,970.988037109375,0.0,0.0
78344.574438514,970.988037109375,0.0,0.0
78344.612890662,970.988037109375,0.0,0.0
78344.651342811,970.988037109375,0.0,0.0
78344.68836063301,970.981201171875,0.0,0.0
78344.72904056401,970.981201171875,0.0,0.0
78344.76694339601,970.981201171875,0.0,0.0
78344.805151404,970.981201171875,0.0,0.0
78344.843603553,970.981201171875,0.0,0.0
78344.882055701,970.9729614257812,0.0,0.0
78344.92108768401,970.9729614257812,0.0,0.0
78344.95895999801,970.9729614257812,0.0,0.0
78344.99741214601,970.9729614257812,0.0,0.0
78345.035864295,970.9710693359375,0.0,0.0
78345.074377478,970.9710693359375,0.0,0.0
78345.113378943,970.9710693359375,0.0,0.0
78345.15122074001,970.9710693359375,0.0,0.0
78345.188787879,970.9710693359375,0.0,0.0
78345.228033484,970.9710693359375,0.0,0.0
78345.266882361,970.9710693359375,0.0,0.0
78345.30573123801,970.9710693359375,0.0,0.0
78345.343481482,970.9693603515625,0.0,0.0
78345.38193363101,970.9693603515625,0.0,0.0
78345.420385779,970.9693603515625,0.0,0.0
78345.45895999801,970.9693603515625,0.0,0.0
78345.49802249801,970.9710693359375,0.0,0.0
78345.53574222501,970.9710693359375,0.0,0.0
78345.57419437301,970.9710693359375,0.0,0.0
78345.61264652101,970.9710693359375,0.0,0.0
78345.65125125801,970.9710693359375,0.0,0.0
78345.687811316,970.9710693359375,0.0,0.0
78345.727789344,970.9710693359375,0.0,0.0
78345.76672977301,970.9710693359375,0.0,0.0
78345.80493778101,970.9710693359375,0.0,0.0
78345.84363407,970.966064453125,0.0,0.0
78345.88269657,970.966064453125,0.0,0.0
78345.920263709,970.966064453125,0.0,0.0
78345.958715857,970.966064453125,0.0,0.0
78345.99741214601,970.9627685546875,0.0,0.0
78346.035864295,970.9627685546875,0.0,0.0
78346.074926795,970.9627685546875,0.0,0.0
78346.11249393401,970.9627685546875,0.0,0.0
78346.15097660001,970.9627685546875,0.0,0.0
78346.18942874801,970.9627685546875,0.0,0.0
78346.22849124801,970.9627685546875,0.0,0.0
78346.26752323001,970.9627685546875,0.0,0.0
78346.304785193,970.9647216796875,0.0,0.0
78346.343206824,970.9647216796875,0.0,0.0
78346.38172000801,970.9647216796875,0.0,0.0
78346.420538367,970.9647216796875,0.0,0.0
78346.458593787,970.966064453125,0.0,0.0
78346.497045936,970.966064453125,0.0,0.0
78346.535498084,970.966064453125,0.0,0.0
78346.573950232,970.966064453125,0.0,0.0
78346.612829627,970.966064453125,0.0,0.0
78346.650854529,970.966064453125,0.0,0.0
78346.689306678,970.966064453125,0.0,0.0
78346.727270545,970.966064453125,0.0,0.0
78346.76645511501,970.9627685546875,0.0,0.0
78346.805181922,970.9627685546875,0.0,0.0
78346.84311527101,970.9627685546875,0.0,0.0
78346.88156742,970.9627685546875,0.0,0.0
78346.919989051,970.9627685546875,0.0,0.0
78346.958502234,970.96142578125,0.0,0.0
78346.99744266401,970.96142578125,0.0,0.0
78347.035376014,970.96142578125,0.0,0.0
78347.073828162,970.96142578125,0.0,0.0
78347.112280311,970.9630737304688,0.0,0.0
78347.150732459,970.9630737304688,0.0,0.0
78347.189764441,970.9630737304688,0.0,0.0
78347.226965369,970.9630737304688,0.0,0.0
78347.266333045,970.9649658203125,0.0,0.0
78347.304541053,970.9649658203125,0.0,0.0
78347.34345096501,970.9649658203125,0.0,0.0
78347.382055701,970.9649658203125,0.0,0.0
78347.41989749801,970.96142578125,0.0,0.0
78347.45834964601,970.96142578125,0.0,0.0
78347.49683231201,970.96142578125,0.0,0.0
78347.535314978,970.96142578125,0.0,0.0
78347.574407996,970.9633178710938,0.0,0.0
78347.612127723,970.9633178710938,0.0,0.0
78347.650610389,970.9633178710938,0.0,0.0
78347.68903202,970.9633178710938,0.0,0.0
78347.726690711,970.9685668945312,0.0,0.0
78347.766912879,970.9685668945312,0.0,0.0
78347.80466312301,970.9685668945312,0.0,0.0
78347.84284061301,970.9685668945312,0.0,0.0
78347.881323279,970.97021484375,0.0,0.0
78347.91992801601,970.97021484375,0.0,0.0
78347.959051551,970.97021484375,0.0,0.0
78347.99667972501,970.97021484375,0.0,0.0
78348.035467566,970.97021484375,0.0,0.0
78348.07358402101,970.9721069335938,0.0,0.0
78348.112341346,970.9721069335938,0.0,0.0
78348.151312293,970.9721069335938,0.0,0.0
78348.18894046701,970.9721069335938,0.0,0.0
78348.226721228,970.972412109375,0.0,0.0
78348.266058387,970.972412109375,0.0,0.0
78348.304785193,970.972412109375,0.0,0.0
78348.34363407,970.972412109375,0.0,0.0
78348.381231727,970.9739990234375,0.0,0.0
78348.419653357,970.9739990234375,0.0,0.0
78348.45810550601,970.9739990234375,0.0,0.0
78348.49692386501,970.9739990234375,0.0,0.0
78348.535955848,970.9743041992188,0.0,0.0
78348.573461951,970.9743041992188,0.0,0.0
78348.61191410001,970.9743041992188,0.0,0.0
78348.65033573001,970.9743041992188,0.0,0.0
78348.689184607,970.9646606445312,0.0,0.0
78348.726110877,970.9646606445312,0.0,0.0
78348.765966834,970.9646606445312,0.0,0.0
78348.804418982,970.9646606445312,0.0,0.0
78348.84262699001,970.96826171875,0.0,0.0
78348.881506385,970.96826171875,0.0,0.0
78348.919531287,970.96826171875,0.0,0.0
78348.958013953,970.96826171875,0.0,0.0
78348.996405066,970.96826171875,0.0,0.0
78349.035376014,970.9715576171875,0.0,0.0
78349.073797645,970.9715576171875,0.0,0.0
78349.111792029,970.9715576171875,0.0,0.0
78349.150244178,970.9715576171875,0.0,0.0
78349.18866580901,970.96826171875,0.0,0.0
78349.225866736,970.96826171875,0.0,0.0
78349.266424598,970.96826171875,0.0,0.0
78349.304266395,970.96826171875,0.0,0.0
78349.34250492,970.9668579101562,0.0,0.0
78349.380957068,970.9668579101562,0.0,0.0
78349.419439734,970.9668579101562,0.0,0.0
78349.458441199,970.9668579101562,0.0,0.0
78349.496313514,970.9635620117188,0.0,0.0
78349.534735145,970.9635620117188,0.0,0.0
78349.573187293,970.9635620117188,0.0,0.0
78349.611700477,970.9635620117188,0.0,0.0
78349.650732459,970.964111328125,0.0,0.0
78349.68857425601,970.964111328125,0.0,0.0
78349.726141395,970.964111328125,0.0,0.0
78349.76557010501,970.964111328125,0.0,0.0
78349.804266395,970.9608154296875,0.0,0.0
78349.84311527101,970.9608154296875,0.0,0.0
78349.88083499801,970.9608154296875,0.0,0.0
78349.91928714601,970.9608154296875,0.0,0.0
78349.957739295,970.9630126953125,0.0,0.0
78349.996313514,970.9630126953125,0.0,0.0
